Column1,Data Type,Poly,Kernel,SCALER,Model,MCC,NDR,AUC_N,ACC,TPR Macro,FPR,PPV Macro,F1 Macro,AUC,CLS Report,CFS Matrix,Training time,Test time
56,BoT_IoT,3,poly,MinMaxScaler,HHH,0.716189921,-1,-1,93.26651609,70.54872987,3.927865613,61.15306122,62.32694449,-1,"{'0Normal': {'precision': 0.575, 'recall': 0.9583333333333334, 'f1-score': 0.71875, 'support': 120.0}, 'HTTP': {'precision': 0.7725, 'recall': 0.8442622950819673, 'f1-score': 0.8067885117493473, 'support': 366.0}, 'TCP': {'precision': 0.945, 'recall': 0.7440944881889764, 'f1-score': 0.8325991189427313, 'support': 508.0}, 'UDP': {'precision': 0.93, 'recall': 0.783157894736842, 'f1-score': 0.8502857142857143, 'support': 475.0}, 'scan': {'precision': 0.7725, 'recall': 0.6673866090712743, 'f1-score': 0.7161066048667439, 'support': 463.0}, 'theft': {'precision': 0.2857142857142857, 'recall': 0.9411764705882353, 'f1-score': 0.4383561643835616, 'support': 68.0}, 'micro avg': {'precision': 0.7643280632411067, 'recall': 0.7735, 'f1-score': 0.7688866799204771, 'support': 2000.0}, 'macro avg': {'precision': 0.713452380952381, 'recall': 0.8230685151667715, 'f1-score': 0.7271476857046831, 'support': 2000.0}, 'weighted avg': {'precision': 0.8253205357142858, 'recall': 0.7735, 'f1-score': 0.7848731196201338, 'support': 2000.0}}","[[  0  12   0   0   4   2   6]
 [  0 115   3   0   0   2   0]
 [  0  53 309   4   0   0   0]
 [  0  16  84 378  22   4   4]
 [  0   2   4  18 372  79   0]
 [  0   2   0   0   2 309 150]
 [  0   0   0   0   0   4  64]]",0.655452967,0.251223326
55,BoT_IoT,3,rbf,MinMaxScaler,HHH,0.694090555,-1,-1,92.71597967,69.55806412,4.249011858,59.61989796,60.5909292,-1,"{'0Normal': {'precision': 0.575, 'recall': 0.9426229508196722, 'f1-score': 0.7142857142857143, 'support': 122.0}, 'HTTP': {'precision': 0.7025, 'recall': 0.8619631901840491, 'f1-score': 0.7741046831955923, 'support': 326.0}, 'TCP': {'precision': 0.9575, 'recall': 0.6913357400722022, 'f1-score': 0.8029350104821803, 'support': 554.0}, 'UDP': {'precision': 0.935, 'recall': 0.7695473251028807, 'f1-score': 0.8442437923250564, 'support': 486.0}, 'scan': {'precision': 0.74, 'recall': 0.6519823788546255, 'f1-score': 0.6932084309133489, 'support': 454.0}, 'theft': {'precision': 0.26339285714285715, 'recall': 0.9516129032258065, 'f1-score': 0.4125874125874126, 'support': 62.0}, 'micro avg': {'precision': 0.7450592885375494, 'recall': 0.7524950099800399, 'f1-score': 0.7487586891757696, 'support': 2004.0}, 'macro avg': {'precision': 0.6955654761904762, 'recall': 0.8115107480432059, 'f1-score': 0.7068941739648841, 'support': 2004.0}, 'weighted avg': {'precision': 0.8165271243227831, 'recall': 0.7524950099800399, 'f1-score': 0.7659313921940147, 'support': 2004.0}}","[[  0  10   0   0   4   2   4]
 [  0 115   3   0   0   2   2]
 [  0  43 281   2   0   0   0]
 [  0  29 112 383  20   6   4]
 [  0   2   4  15 374  91   0]
 [  0   1   0   0   2 296 155]
 [  0   0   0   0   0   3  59]]",0.624907017,0.224291801
3,BoT_IoT,-1,sigmoid,QuantileTransformer,HHH,0.690584741,-1,-1,92.40542067,69.83048961,4.430171278,62.17346939,65.50603029,-1,"{'0Normal': {'precision': 0.52, 'recall': 0.697986577181208, 'f1-score': 0.5959885386819485, 'support': 149.0}, 'HTTP': {'precision': 0.735, 'recall': 0.8212290502793296, 'f1-score': 0.7757255936675461, 'support': 358.0}, 'TCP': {'precision': 0.5925, 'recall': 0.8172413793103448, 'f1-score': 0.6869565217391305, 'support': 290.0}, 'UDP': {'precision': 0.7625, 'recall': 0.8198924731182796, 'f1-score': 0.7901554404145078, 'support': 372.0}, 'scan': {'precision': 0.885, 'recall': 0.855072463768116, 'f1-score': 0.8697788697788698, 'support': 414.0}, 'theft': {'precision': 0.8571428571428571, 'recall': 0.8767123287671232, 'f1-score': 0.8668171557562077, 'support': 219.0}, 'micro avg': {'precision': 0.7341897233201581, 'recall': 0.8246392896781354, 'f1-score': 0.7767903815995818, 'support': 1802.0}, 'macro avg': {'precision': 0.7253571428571428, 'recall': 0.8146890454040668, 'f1-score': 0.7642370200063683, 'support': 1802.0}, 'weighted avg': {'precision': 0.7492726335817346, 'recall': 0.8246392896781354, 'f1-score': 0.7822356709956704, 'support': 1802.0}}","[[  0  74  40  49  18  22  19]
 [  0 104  34   9   1   1   0]
 [  0  12 294  47   5   0   0]
 [  0   3  21 237  25   3   1]
 [  0   4   7  44 305   6   6]
 [  0   2   3  10  39 354   6]
 [  0   1   1   4   7  14 192]]",16.28157592,0.158568382
51,BoT_IoT,2,poly,MinMaxScaler,HHH,0.610644507,-1,-1,90.72557877,59.78594479,5.410079051,54.85969388,55.3773701,-1,"{'0Normal': {'precision': 0.59, 'recall': 0.9291338582677166, 'f1-score': 0.7217125382262997, 'support': 127.0}, 'HTTP': {'precision': 0.545, 'recall': 0.8320610687022901, 'f1-score': 0.6586102719033232, 'support': 262.0}, 'TCP': {'precision': 0.925, 'recall': 0.6135986733001658, 'f1-score': 0.7377866400797607, 'support': 603.0}, 'UDP': {'precision': 0.965, 'recall': 0.7524366471734892, 'f1-score': 0.8455640744797371, 'support': 513.0}, 'scan': {'precision': 0.525, 'recall': 0.5833333333333334, 'f1-score': 0.5526315789473685, 'support': 360.0}, 'theft': {'precision': 0.29017857142857145, 'recall': 0.4744525547445255, 'f1-score': 0.3601108033240997, 'support': 137.0}, 'micro avg': {'precision': 0.6753952569169961, 'recall': 0.6828171828171828, 'f1-score': 0.6790859413810233, 'support': 2002.0}, 'macro avg': {'precision': 0.6400297619047619, 'recall': 0.6975026892535868, 'f1-score': 0.6460693178267648, 'support': 2002.0}, 'weighted avg': {'precision': 0.748898333809048, 'recall': 0.6828171828171828, 'f1-score': 0.6948829401828501, 'support': 2002.0}}","[[  0  10   0   0   3   2   7]
 [  0 118   7   0   0   2   0]
 [  0  36 218   5   1   1   1]
 [  0  34 172 370   7  18   2]
 [  0   1   3  25 386  97   1]
 [  0   1   0   0   1 210 148]
 [  0   0   0   0   2  70  65]]",0.430258512,0.068231344
50,BoT_IoT,2,rbf,MinMaxScaler,HHH,0.610237576,-1,-1,90.71146245,60.10970948,5.41831357,55.03061224,55.55684302,-1,"{'0Normal': {'precision': 0.615, 'recall': 0.9534883720930233, 'f1-score': 0.7477203647416414, 'support': 129.0}, 'HTTP': {'precision': 0.5425, 'recall': 0.8346153846153846, 'f1-score': 0.6575757575757576, 'support': 260.0}, 'TCP': {'precision': 0.9275, 'recall': 0.6091954022988506, 'f1-score': 0.7353815659068385, 'support': 609.0}, 'UDP': {'precision': 0.9575, 'recall': 0.7408123791102514, 'f1-score': 0.8353326063249727, 'support': 517.0}, 'scan': {'precision': 0.515, 'recall': 0.5770308123249299, 'f1-score': 0.5442536327608983, 'support': 357.0}, 'theft': {'precision': 0.29464285714285715, 'recall': 0.4925373134328358, 'f1-score': 0.3687150837988827, 'support': 134.0}, 'micro avg': {'precision': 0.674901185770751, 'recall': 0.6809571286141576, 'f1-score': 0.6779156327543424, 'support': 2006.0}, 'macro avg': {'precision': 0.6420238095238096, 'recall': 0.7012799439792126, 'f1-score': 0.6481631685181651, 'support': 2006.0}, 'weighted avg': {'precision': 0.7495499216635807, 'recall': 0.6809571286141576, 'f1-score': 0.6933431322299777, 'support': 2006.0}}","[[  0   7   0   0   3   3   5]
 [  0 123   4   0   0   1   1]
 [  0  37 217   4   0   1   1]
 [  0  30 176 371  11  21   0]
 [  0   2   3  25 383 102   2]
 [  0   1   0   0   1 206 149]
 [  0   0   0   0   2  66  66]]",0.38636899,0.048991203
43,BoT_IoT,-1,sigmoid,MinMaxScaler,HHH,0.58329069,-1,-1,90.0621118,60.55966195,5.797101449,55.04081633,56.52372536,-1,"{'0Normal': {'precision': 0.485, 'recall': 0.8738738738738738, 'f1-score': 0.6237942122186495, 'support': 111.0}, 'HTTP': {'precision': 0.665, 'recall': 0.6927083333333334, 'f1-score': 0.6785714285714286, 'support': 384.0}, 'TCP': {'precision': 0.8, 'recall': 0.5981308411214953, 'f1-score': 0.6844919786096256, 'support': 535.0}, 'UDP': {'precision': 0.74, 'recall': 0.7551020408163265, 'f1-score': 0.7474747474747475, 'support': 392.0}, 'scan': {'precision': 0.4575, 'recall': 0.658273381294964, 'f1-score': 0.5398230088495575, 'support': 278.0}, 'theft': {'precision': 0.7053571428571429, 'recall': 0.6610878661087866, 'f1-score': 0.6825053995680346, 'support': 239.0}, 'micro avg': {'precision': 0.6521739130434783, 'recall': 0.6807632800412584, 'f1-score': 0.6661619984859954, 'support': 1939.0}, 'macro avg': {'precision': 0.6421428571428571, 'recall': 0.7065293894247966, 'f1-score': 0.6594434625486739, 'support': 1939.0}, 'weighted avg': {'precision': 0.6823312826935828, 'recall': 0.6807632800412584, 'f1-score': 0.6715912752196423, 'support': 1939.0}}","[[  0  37   3   4   3  23  15]
 [  0  97   8   3   0   3   0]
 [  0  51 266  44  12  11   0]
 [  0   6 111 320  53  41   4]
 [  0   5   7  19 296  65   0]
 [  0   2   5   8  33 183  47]
 [  0   2   0   2   3  74 158]]",17.59809923,0.159593344
45,BoT_IoT,0,rbf,MinMaxScaler,HHH,0.555084908,-1,-1,89.35629588,55.77317421,6.208827404,51.28061224,51.06734566,-1,"{'0Normal': {'precision': 0.625, 'recall': 0.9920634920634921, 'f1-score': 0.7668711656441718, 'support': 126.0}, 'HTTP': {'precision': 0.4, 'recall': 0.7339449541284404, 'f1-score': 0.517799352750809, 'support': 218.0}, 'TCP': {'precision': 0.9525, 'recall': 0.5686567164179105, 'f1-score': 0.7121495327102804, 'support': 670.0}, 'UDP': {'precision': 0.965, 'recall': 0.746615087040619, 'f1-score': 0.8418756815703381, 'support': 517.0}, 'scan': {'precision': 0.415, 'recall': 0.49404761904761907, 'f1-score': 0.45108695652173914, 'support': 336.0}, 'theft': {'precision': 0.23214285714285715, 'recall': 0.36879432624113473, 'f1-score': 0.28493150684931506, 'support': 141.0}, 'micro avg': {'precision': 0.6274703557312253, 'recall': 0.6324701195219123, 'f1-score': 0.6299603174603174, 'support': 2008.0}, 'macro avg': {'precision': 0.5982738095238095, 'recall': 0.6506870324898694, 'f1-score': 0.595785699341109, 'support': 2008.0}, 'weighted avg': {'precision': 0.734662421741605, 'recall': 0.6324701195219123, 'f1-score': 0.6542014441811018, 'support': 2008.0}}","[[  0   9   0   0   0   4   3]
 [  0 125   1   0   0   0   0]
 [  0  49 160   5   0   2   2]
 [  0  15 236 381  11  27   0]
 [  0   1   3  14 386 112   1]
 [  0   1   0   0   3 166 166]
 [  0   0   0   0   0  89  52]]",0.196071148,0.030429602
32,BoT_IoT,2,linear,StandardScaler,HHH,0.543486565,-1,-1,89.18690006,55.03873512,6.307641634,49.10204082,49.47591539,-1,"{'0Normal': {'precision': 0.38, 'recall': 0.9156626506024096, 'f1-score': 0.5371024734982333, 'support': 83.0}, 'HTTP': {'precision': 0.72, 'recall': 0.8347826086956521, 'f1-score': 0.7731543624161074, 'support': 345.0}, 'TCP': {'precision': 0.96, 'recall': 0.6163723916532905, 'f1-score': 0.750733137829912, 'support': 623.0}, 'UDP': {'precision': 0.7775, 'recall': 0.6438923395445134, 'f1-score': 0.7044167610419027, 'support': 483.0}, 'scan': {'precision': 0.3675, 'recall': 0.4651898734177215, 'f1-score': 0.4106145251396648, 'support': 316.0}, 'theft': {'precision': 0.23214285714285715, 'recall': 0.37681159420289856, 'f1-score': 0.287292817679558, 'support': 138.0}, 'micro avg': {'precision': 0.6215415019762845, 'recall': 0.6327967806841046, 'f1-score': 0.6271186440677966, 'support': 1988.0}, 'macro avg': {'precision': 0.5728571428571428, 'recall': 0.6421185763527476, 'f1-score': 0.5772190129342297, 'support': 1988.0}, 'weighted avg': {'precision': 0.7050896450129347, 'recall': 0.6327967806841046, 'f1-score': 0.6482185108496468, 'support': 1988.0}}","[[  0  17   0   0   0  14   5]
 [  0  76   7   0   0   0   0]
 [  0  44 288  11   0   1   1]
 [  0  20 103 384  86  29   1]
 [  0  42   2   5 311 123   0]
 [  0   1   0   0   3 147 165]
 [  0   0   0   0   0  86  52]]",0.039214611,0.033173561
34,BoT_IoT,2,None,StandardScaler,HHH,0.538643703,-1,-1,89.05985319,56.36575175,6.381752306,48.60204082,49.19836105,-1,"{'0Normal': {'precision': 0.355, 'recall': 0.9861111111111112, 'f1-score': 0.5220588235294118, 'support': 72.0}, 'HTTP': {'precision': 0.6875, 'recall': 0.8757961783439491, 'f1-score': 0.7703081232492998, 'support': 314.0}, 'TCP': {'precision': 0.945, 'recall': 0.5962145110410094, 'f1-score': 0.7311411992263056, 'support': 634.0}, 'UDP': {'precision': 0.78, 'recall': 0.6215139442231076, 'f1-score': 0.6917960088691796, 'support': 502.0}, 'scan': {'precision': 0.4025, 'recall': 0.486404833836858, 'f1-score': 0.44049247606019154, 'support': 331.0}, 'theft': {'precision': 0.23214285714285715, 'recall': 0.3795620437956204, 'f1-score': 0.2880886426592798, 'support': 137.0}, 'micro avg': {'precision': 0.6170948616600791, 'recall': 0.6276381909547739, 'f1-score': 0.6223218734429496, 'support': 1990.0}, 'macro avg': {'precision': 0.5670238095238095, 'recall': 0.6576004370586093, 'f1-score': 0.573980878932278, 'support': 1990.0}, 'weighted avg': {'precision': 0.7020884781048097, 'recall': 0.6276381909547739, 'f1-score': 0.6409855559680645, 'support': 1990.0}}","[[  0  17   0   0   0  11   6]
 [  0  71   1   0   0   0   0]
 [  0  19 275  17   0   2   1]
 [  0  35 122 378  83  15   1]
 [  0  57   2   5 312 126   0]
 [  0   1   0   0   5 161 164]
 [  0   0   0   0   0  85  52]]",0.040215254,0.007852793
46,BoT_IoT,0,poly,MinMaxScaler,HHH,0.523246226,-1,-1,88.55166573,54.21500868,6.678194993,49.00255102,48.62709175,-1,"{'0Normal': {'precision': 0.595, 'recall': 0.952, 'f1-score': 0.7323076923076923, 'support': 125.0}, 'HTTP': {'precision': 0.3675, 'recall': 0.8032786885245902, 'f1-score': 0.5042881646655232, 'support': 183.0}, 'TCP': {'precision': 0.925, 'recall': 0.5233380480905233, 'f1-score': 0.6684733514001807, 'support': 707.0}, 'UDP': {'precision': 0.95, 'recall': 0.7224334600760456, 'f1-score': 0.8207343412526998, 'support': 526.0}, 'scan': {'precision': 0.365, 'recall': 0.46496815286624205, 'f1-score': 0.40896358543417366, 'support': 314.0}, 'theft': {'precision': 0.22767857142857142, 'recall': 0.32903225806451614, 'f1-score': 0.2691292875989446, 'support': 155.0}, 'micro avg': {'precision': 0.599308300395257, 'recall': 0.6034825870646766, 'f1-score': 0.6013882002974715, 'support': 2010.0}, 'macro avg': {'precision': 0.5716964285714285, 'recall': 0.6325084346036528, 'f1-score': 0.5673160704432023, 'support': 2010.0}, 'weighted avg': {'precision': 0.7190063077469794, 'recall': 0.6034825870646766, 'f1-score': 0.6260048378185409, 'support': 2010.0}}","[[  0   8   0   0   0   2   4]
 [  0 119   2   0   0   2   2]
 [  0  23 147  11   0   1   1]
 [  0  47 249 370  17  23   1]
 [  0   2   2  19 380 122   1]
 [  0   1   0   0   3 146 164]
 [  0   0   0   0   0 104  51]]",0.091135263,0.034309387
28,BoT_IoT,0,sigmoid,StandardScaler,HHH,0.467177457,-1,-1,87.18238283,51.29095474,7.476943347,46.06887755,48.43716679,-1,"{'0Normal': {'precision': 0.41, 'recall': 0.5616438356164384, 'f1-score': 0.47398843930635837, 'support': 146.0}, 'HTTP': {'precision': 0.655, 'recall': 0.6949602122015915, 'f1-score': 0.6743886743886743, 'support': 377.0}, 'TCP': {'precision': 0.585, 'recall': 0.6077922077922078, 'f1-score': 0.5961783439490446, 'support': 385.0}, 'UDP': {'precision': 0.51, 'recall': 0.5930232558139535, 'f1-score': 0.5483870967741935, 'support': 344.0}, 'scan': {'precision': 0.5425, 'recall': 0.5912806539509536, 'f1-score': 0.5658409387222947, 'support': 367.0}, 'theft': {'precision': 0.5223214285714286, 'recall': 0.5416666666666666, 'f1-score': 0.5318181818181819, 'support': 216.0}, 'micro avg': {'precision': 0.5513833992094862, 'recall': 0.6081743869209809, 'f1-score': 0.5783881834672195, 'support': 1835.0}, 'macro avg': {'precision': 0.5374702380952381, 'recall': 0.5983944720069686, 'f1-score': 0.5651002791597912, 'support': 1835.0}, 'weighted avg': {'precision': 0.5555198520825224, 'recall': 0.6081743869209809, 'f1-score': 0.5799220805873421, 'support': 1835.0}}","[[  0  65  19  19  23  31  32]
 [  0  82  45  10   7   2   0]
 [  0  38 262  48  23   3   3]
 [  0  10  66 234  60  14   1]
 [  0   5   5  70 204  60   0]
 [  0   0   1  17  61 217  71]
 [  0   0   2   2  22  73 117]]",2.381370306,0.096778393
58,BoT_IoT,3,sigmoid,MinMaxScaler,HHH,0.447749297,-1,-1,86.88594015,53.72945833,7.649868248,43.43622449,44.66161798,-1,"{'0Normal': {'precision': 0.445, 'recall': 0.7478991596638656, 'f1-score': 0.5579937304075235, 'support': 119.0}, 'HTTP': {'precision': 0.5275, 'recall': 0.6573208722741433, 'f1-score': 0.5852981969486823, 'support': 321.0}, 'TCP': {'precision': 0.6225, 'recall': 0.4486486486486487, 'f1-score': 0.5214659685863874, 'support': 555.0}, 'UDP': {'precision': 0.7675, 'recall': 0.4442836468885673, 'f1-score': 0.5627864344637947, 'support': 691.0}, 'scan': {'precision': 0.495, 'recall': 0.8016194331983806, 'f1-score': 0.6120556414219475, 'support': 247.0}, 'theft': {'precision': 0.18303571428571427, 'recall': 0.6612903225806451, 'f1-score': 0.2867132867132867, 'support': 62.0}, 'micro avg': {'precision': 0.54100790513834, 'recall': 0.5488721804511278, 'f1-score': 0.5449116695695446, 'support': 1995.0}, 'macro avg': {'precision': 0.5067559523809524, 'recall': 0.626843680542375, 'f1-score': 0.521052209756937, 'support': 1995.0}, 'weighted avg': {'precision': 0.617406373075546, 'recall': 0.5488721804511278, 'f1-score': 0.5521478602137315, 'support': 1995.0}}","[[  0  14   0   1   4   3   7]
 [  0  89  23   3   2   2   0]
 [  0  30 211  75   3   2   0]
 [  0  64 161 249  60  18   3]
 [  0   1   5  70 307 158 150]
 [  0   1   0   2  23 198  23]
 [  0   1   0   0   1  19  41]]",0.337302446,0.113859177
13,BoT_IoT,2,sigmoid,QuantileTransformer,HHH,0.382981988,-1,-1,84.24618859,48.2803998,9.18972332,40.36479592,42.95023514,-1,"{'0Normal': {'precision': 0.4, 'recall': 0.45454545454545453, 'f1-score': 0.425531914893617, 'support': 176.0}, 'HTTP': {'precision': 0.57, 'recall': 0.6951219512195121, 'f1-score': 0.6263736263736264, 'support': 328.0}, 'TCP': {'precision': 0.35, 'recall': 0.5737704918032787, 'f1-score': 0.43478260869565216, 'support': 244.0}, 'UDP': {'precision': 0.1875, 'recall': 0.35714285714285715, 'f1-score': 0.2459016393442623, 'support': 210.0}, 'scan': {'precision': 0.51, 'recall': 0.7132867132867133, 'f1-score': 0.5947521865889213, 'support': 286.0}, 'theft': {'precision': 0.8080357142857143, 'recall': 0.5857605177993528, 'f1-score': 0.6791744840525328, 'support': 309.0}, 'micro avg': {'precision': 0.44861660079051385, 'recall': 0.5846748229233741, 'f1-score': 0.5076880067095332, 'support': 1553.0}, 'macro avg': {'precision': 0.47092261904761906, 'recall': 0.5632713309661947, 'f1-score': 0.501086076658102, 'support': 1553.0}, 'weighted avg': {'precision': 0.500758554870757, 'recall': 0.5846748229233741, 'f1-score': 0.5267446929765127, 'support': 1553.0}}","[[  0  94  45  98 174  29  31]
 [  0  80  66  18  11   1   0]
 [  0  12 228  60  26   2   0]
 [  0   8  46 140  40   9   1]
 [  0   2   8  52  75  70   3]
 [  0   3   5  25  41 204   8]
 [  0   1   2   7  33  85 181]]",2.184993029,0.119891167
54,BoT_IoT,2,None,MinMaxScaler,HHH,0.381173338,-1,-1,85.34726143,43.6866428,8.54743083,38.10714286,37.75249557,-1,"{'0Normal': {'precision': 0.295, 'recall': 0.7375, 'f1-score': 0.42142857142857143, 'support': 80.0}, 'HTTP': {'precision': 0.425, 'recall': 0.6563706563706564, 'f1-score': 0.5159332321699545, 'support': 259.0}, 'TCP': {'precision': 0.8275, 'recall': 0.4521857923497268, 'f1-score': 0.5848056537102474, 'support': 732.0}, 'UDP': {'precision': 0.6775, 'recall': 0.5037174721189591, 'f1-score': 0.5778251599147122, 'support': 538.0}, 'scan': {'precision': 0.3175, 'recall': 0.46691176470588236, 'f1-score': 0.37797619047619047, 'support': 272.0}, 'theft': {'precision': 0.125, 'recall': 0.2413793103448276, 'f1-score': 0.16470588235294117, 'support': 116.0}, 'micro avg': {'precision': 0.4871541501976285, 'recall': 0.49374061091637456, 'f1-score': 0.4904252673464312, 'support': 1997.0}, 'macro avg': {'precision': 0.4445833333333333, 'recall': 0.5096774993150087, 'f1-score': 0.44044578167543613, 'support': 1997.0}, 'weighted avg': {'precision': 0.6032849273910866, 'recall': 0.49374061091637456, 'f1-score': 0.5148743483018453, 'support': 1997.0}}","[[  0  13   0   0   0   6   8]
 [  0  59  21   0   0   0   0]
 [  0  22 170  58   7   2   0]
 [  0  45 205 331 102  47   2]
 [  0  58   2  10 271 133  64]
 [  0   2   2   1  18 127 122]
 [  0   1   0   0   2  85  28]]",0.048427343,0.007754803
52,BoT_IoT,2,linear,MinMaxScaler,HHH,0.363824063,-1,-1,84.96612084,44.63562161,8.769762846,37.09438776,37.49277938,-1,"{'0Normal': {'precision': 0.3, 'recall': 0.8695652173913043, 'f1-score': 0.44609665427509293, 'support': 69.0}, 'HTTP': {'precision': 0.4825, 'recall': 0.6795774647887324, 'f1-score': 0.564327485380117, 'support': 284.0}, 'TCP': {'precision': 0.8225, 'recall': 0.41751269035532995, 'f1-score': 0.5538720538720538, 'support': 788.0}, 'UDP': {'precision': 0.505, 'recall': 0.5519125683060109, 'f1-score': 0.5274151436031331, 'support': 366.0}, 'scan': {'precision': 0.375, 'recall': 0.40431266846361186, 'f1-score': 0.38910505836575876, 'support': 371.0}, 'theft': {'precision': 0.11160714285714286, 'recall': 0.20161290322580644, 'f1-score': 0.14367816091954022, 'support': 124.0}, 'micro avg': {'precision': 0.47381422924901184, 'recall': 0.479020979020979, 'f1-score': 0.4764033780427223, 'support': 2002.0}, 'macro avg': {'precision': 0.4327678571428571, 'recall': 0.5207489187551326, 'f1-score': 0.437415759402616, 'support': 2002.0}, 'weighted avg': {'precision': 0.5712558869701727, 'recall': 0.479020979020979, 'f1-score': 0.4908635687365531, 'support': 2002.0}}","[[  0  11   0   0   0   8   3]
 [  0  60   9   0   0   0   0]
 [  0  19 193  60  10   2   0]
 [  0  75 194 329 163  24   3]
 [  0  31   3  10 202 118   2]
 [  0   4   1   1  24 150 191]
 [  0   0   0   0   1  98  25]]",0.025138378,0.021697283
48,BoT_IoT,0,sigmoid,MinMaxScaler,HHH,0.330085501,-1,-1,83.96386222,37.80828319,9.354413702,35.34693878,34.88352402,-1,"{'0Normal': {'precision': 0.375, 'recall': 0.40540540540540543, 'f1-score': 0.38961038961038963, 'support': 185.0}, 'HTTP': {'precision': 0.365, 'recall': 0.49158249158249157, 'f1-score': 0.41893830703012913, 'support': 297.0}, 'TCP': {'precision': 0.685, 'recall': 0.4849557522123894, 'f1-score': 0.5678756476683938, 'support': 565.0}, 'UDP': {'precision': 0.725, 'recall': 0.5400372439478585, 'f1-score': 0.6189967982924226, 'support': 537.0}, 'scan': {'precision': 0.1725, 'recall': 0.3382352941176471, 'f1-score': 0.22847682119205298, 'support': 204.0}, 'theft': {'precision': 0.15178571428571427, 'recall': 0.38636363636363635, 'f1-score': 0.21794871794871795, 'support': 88.0}, 'micro avg': {'precision': 0.43873517786561267, 'recall': 0.47334754797441364, 'f1-score': 0.4553846153846154, 'support': 1876.0}, 'macro avg': {'precision': 0.41238095238095235, 'recall': 0.4410966372715714, 'f1-score': 0.40697444695701773, 'support': 1876.0}, 'weighted avg': {'precision': 0.53447608894304, 'recall': 0.47334754797441364, 'f1-score': 0.4880289869851865, 'support': 1876.0}}","[[  0  24  22   8   4  73  17]
 [  0  75  88   1   0  20   1]
 [  0  45 146  62   6  37   1]
 [  0  28  99 274  71  66  27]
 [  0  28  44  50 290  85  40]
 [  0   0   1   4  26  69 104]
 [  0   0   0   1   3  50  34]]",0.096909046,0.02430892
2,BoT_IoT,-1,linear,QuantileTransformer,HHH,0.328380122,-1,-1,84.07679277,34.02394114,9.288537549,34.375,32.11531062,-1,"{'0Normal': {'precision': 0.305, 'recall': 0.3160621761658031, 'f1-score': 0.3104325699745547, 'support': 193.0}, 'HTTP': {'precision': 0.36, 'recall': 0.4864864864864865, 'f1-score': 0.41379310344827586, 'support': 296.0}, 'TCP': {'precision': 0.765, 'recall': 0.43342776203966005, 'f1-score': 0.5533453887884268, 'support': 706.0}, 'UDP': {'precision': 0.2375, 'recall': 0.536723163841808, 'f1-score': 0.3292894280762565, 'support': 177.0}, 'scan': {'precision': 0.7075, 'recall': 0.5117540687160941, 'f1-score': 0.5939139559286464, 'support': 553.0}, 'theft': {'precision': 0.03125, 'recall': 0.09722222222222222, 'f1-score': 0.0472972972972973, 'support': 72.0}, 'micro avg': {'precision': 0.4426877470355731, 'recall': 0.4486730095142714, 'f1-score': 0.4456602835115643, 'support': 1997.0}, 'macro avg': {'precision': 0.4010416666666667, 'recall': 0.3969459799120123, 'f1-score': 0.37467862391890955, 'support': 1997.0}, 'weighted avg': {'precision': 0.5713820731096646, 'recall': 0.4486730095142714, 'f1-score': 0.4823145422703316, 'support': 1997.0}}","[[  0  14   9   0   0   1   3]
 [  0  61  83  43   1   2   3]
 [  0  99 144  37   6   6   4]
 [  0  14 149 306 228   9   0]
 [  0   4  13   9  95  36  20]
 [  0   6   2   5  70 283 187]
 [  0   2   0   0   0  63   7]]",15.72722387,0.064941883
4,BoT_IoT,-1,None,QuantileTransformer,HHH,0.328380122,-1,-1,84.07679277,34.02394114,9.288537549,34.375,32.11531062,-1,"{'0Normal': {'precision': 0.305, 'recall': 0.3160621761658031, 'f1-score': 0.3104325699745547, 'support': 193.0}, 'HTTP': {'precision': 0.36, 'recall': 0.4864864864864865, 'f1-score': 0.41379310344827586, 'support': 296.0}, 'TCP': {'precision': 0.765, 'recall': 0.43342776203966005, 'f1-score': 0.5533453887884268, 'support': 706.0}, 'UDP': {'precision': 0.2375, 'recall': 0.536723163841808, 'f1-score': 0.3292894280762565, 'support': 177.0}, 'scan': {'precision': 0.7075, 'recall': 0.5117540687160941, 'f1-score': 0.5939139559286464, 'support': 553.0}, 'theft': {'precision': 0.03125, 'recall': 0.09722222222222222, 'f1-score': 0.0472972972972973, 'support': 72.0}, 'micro avg': {'precision': 0.4426877470355731, 'recall': 0.4486730095142714, 'f1-score': 0.4456602835115643, 'support': 1997.0}, 'macro avg': {'precision': 0.4010416666666667, 'recall': 0.3969459799120123, 'f1-score': 0.37467862391890955, 'support': 1997.0}, 'weighted avg': {'precision': 0.5713820731096646, 'recall': 0.4486730095142714, 'f1-score': 0.4823145422703316, 'support': 1997.0}}","[[  0  14   9   0   0   1   3]
 [  0  61  83  43   1   2   3]
 [  0  99 144  37   6   6   4]
 [  0  14 149 306 228   9   0]
 [  0   4  13   9  95  36  20]
 [  0   6   2   5  70 283 187]
 [  0   2   0   0   0  63   7]]",18.74564672,0.007913589
